category,subcategory,knowledge,premise,hypothesis,binary_classification_label,GPT2Pred
attribute_comparison,heaviest_knowledge,There is nothing heavier than the heaviest object.,"Among a group of friends, James is the heaviest and is 98 kgs.",James's friend's weight could be 98 kgs.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: There is nothing heavier than the heaviest object.
Premise: Among a group of friends, James is the heaviest and is 98 kgs.
Hypothesis: James's friend's weight could be 98 kgs.
Result: James's friend's weight could be 98 kgs.
Hypothesis: James's friend's weight could be 98 kgs.
Hypot"
attribute_comparison,height_and_pressure,Height is directly proportional to pressure head.,Ivan's house recently installed a water tank and the pressure head generated is 77 m.,Ivan's friend's house which is higher than Ivan's house also installed a water tank and the pressure head generated is 78 m.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Height is directly proportional to pressure head.
Premise: Ivan's house recently installed a water tank and the pressure head generated is 77 m.
Hypothesis: Ivan's friend's house which is higher than Ivan's house also installed a water tank and the pressure head generated is 78 m.
Result:
The hypothesis is True or False based on Knowledge and Premise:
Knowledge: Height is directly proportional to pressure head.
Premise:"
attribute_comparison,height_and_pressure,Height is directly proportional to pressure head.,Ivan's house recently installed a water tank and the pressure head generated is 77 m.,Ivan's friend's house which is higher than Ivan's house also installed a water tank and the pressure head generated is 70 m.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Height is directly proportional to pressure head.
Premise: Ivan's house recently installed a water tank and the pressure head generated is 77 m.
Hypothesis: Ivan's friend's house which is higher than Ivan's house also installed a water tank and the pressure head generated is 70 m.
Result:
The hypothesis is True or False based on Knowledge and Premise:
Knowledge: Height is directly proportional to pressure head.
Premise:"
attribute_comparison,height_and_pressure,Height is directly proportional to pressure head.,Edward's house recently installed a water tank and the pressure head generated is 89 m.,Edward's friend's house which is higher than Edward's house also installed a water tank and the pressure head generated is 90 m.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Height is directly proportional to pressure head.
Premise: Edward's house recently installed a water tank and the pressure head generated is 89 m.
Hypothesis: Edward's friend's house which is higher than Edward's house also installed a water tank and the pressure head generated is 90 m.
Result:
The hypothesis is True or False based on Knowledge and Premise:
Knowledge: Height is directly proportional to pressure head.
Premise:"
attribute_comparison,height_and_pressure,Height is directly proportional to pressure head.,Edward's house recently installed a water tank and the pressure head generated is 89 m.,Edward's friend's house which is higher than Edward's house also installed a water tank and the pressure head generated is 79 m.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Height is directly proportional to pressure head.
Premise: Edward's house recently installed a water tank and the pressure head generated is 89 m.
Hypothesis: Edward's friend's house which is higher than Edward's house also installed a water tank and the pressure head generated is 79 m.
Result:
The hypothesis is True or False based on Knowledge and Premise:
Knowledge: Height is directly proportional to pressure head.
Premise:"
attribute_comparison,height_and_pressure,Height is directly proportional to pressure head.,Tyler's house recently installed a water tank and the pressure head generated is 56 m.,Tyler's friend's house which is lower than Tyler's house also installed a water tank and the pressure head generated is 50 m.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Height is directly proportional to pressure head.
Premise: Tyler's house recently installed a water tank and the pressure head generated is 56 m.
Hypothesis: Tyler's friend's house which is lower than Tyler's house also installed a water tank and the pressure head generated is 50 m.
Result:
The hypothesis is True or False based on Knowledge and Premise:
Knowledge: Height is directly proportional to pressure head.
Premise:"
attribute_comparison,height_and_pressure,Height is directly proportional to pressure head.,Tyler's house recently installed a water tank and the pressure head generated is 56 m.,Tyler's friend's house which is lower than Tyler's house also installed a water tank and the pressure head generated is 65 m.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Height is directly proportional to pressure head.
Premise: Tyler's house recently installed a water tank and the pressure head generated is 56 m.
Hypothesis: Tyler's friend's house which is lower than Tyler's house also installed a water tank and the pressure head generated is 65 m.
Result:
The hypothesis is True or False based on Knowledge and Premise:
Knowledge: Height is directly proportional to pressure head.
Premise:"
attribute_comparison,height_and_pressure,Height is directly proportional to pressure head.,The  pressure head generated by a water tank that was installed by Tyler was 97m.,Tyler's friend's house which is lower than Tyler's house also installed a water tank and the pressure head generated is 96 m.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Height is directly proportional to pressure head.
Premise: The  pressure head generated by a water tank that was installed by Tyler was 97m.
Hypothesis: Tyler's friend's house which is lower than Tyler's house also installed a water tank and the pressure head generated is 96 m.
Result: The  pressure head generated by a water tank that was installed by Tyler was 97m.
Hypothesis: Tyler's friend's house which is"
attribute_comparison,height_and_pressure,Height is directly proportional to pressure head.,The  pressure head generated by a water tank that was installed by Tyler was 97m.,Tyler's friend's house which is lower than Tyler's house also installed a water tank and the pressure head generated is 105 m.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Height is directly proportional to pressure head.
Premise: The  pressure head generated by a water tank that was installed by Tyler was 97m.
Hypothesis: Tyler's friend's house which is lower than Tyler's house also installed a water tank and the pressure head generated is 105 m.
Result: The  pressure head generated by a water tank that was installed by Tyler was 97m.
Hypothesis: Tyler's friend's house which is"
attribute_comparison,legal_age,Legal age to vote is 18 years in India,Evan is a citizen of India and he recently cast his first vote in the national election.,Evan is 21 years old when he casted the vote.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Legal age to vote is 18 years in India
Premise: Evan is a citizen of India and he recently cast his first vote in the national election.
Hypothesis: Evan is 21 years old when he casted the vote.
Result: Evan is a citizen of India and he recently cast his first vote in the national election.
Hypothesis: Evan is 21 years old when he"
attribute_comparison,legal_age,Legal age to vote is 18 years in India,Evan is a citizen of India and he recently cast his first vote in the national election.,Evan is 7 years old when he casted the vote.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Legal age to vote is 18 years in India
Premise: Evan is a citizen of India and he recently cast his first vote in the national election.
Hypothesis: Evan is 7 years old when he casted the vote.
Result: Evan is a citizen of India and he recently cast his first vote in the national election.
Hypothesis: Evan is a citizen of India and"
attribute_comparison,legal_age,Legal age to vote is 18 years in India,Joshua is an Indian citizen and recently cast his first vote in the national assembly election.,Joshua is 28 years old when he casted the vote.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Legal age to vote is 18 years in India
Premise: Joshua is an Indian citizen and recently cast his first vote in the national assembly election.
Hypothesis: Joshua is 28 years old when he casted the vote.
Result: Joshua is a legal citizen and has voted in the national assembly election.
Hypothesis: Joshua is a legal citizen and has voted in the national"
attribute_comparison,legal_age,Legal age to vote is 18 years in India,Joshua is an Indian citizen and recently cast his first vote in the national assembly election.,Joshua is 7 years old when he casted the vote.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Legal age to vote is 18 years in India
Premise: Joshua is an Indian citizen and recently cast his first vote in the national assembly election.
Hypothesis: Joshua is 7 years old when he casted the vote.
Result: Joshua is a legal citizen and has voted in the national assembly election.
Hypothesis: Joshua is a legal citizen and has voted in the national"
attribute_comparison,winning_and_losing_team,Losing team scores less than winning team.,The losing team scored 27 points in the match.,The winning team could have scored 33 points in that match.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Losing team scores less than winning team.
Premise: The losing team scored 27 points in the match.
Hypothesis: The winning team could have scored 33 points in that match.
Result: The winning team scored 33 points in the match.
Hypothesis: The winning team scored 33 points in the match.
Hypothesis:"
attribute_comparison,winning_and_losing_team,Losing team scores less than winning team.,The losing team scored 27 points in the match.,The winning team could have scored 26 points in that match.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Losing team scores less than winning team.
Premise: The losing team scored 27 points in the match.
Hypothesis: The winning team could have scored 26 points in that match.
Result: The winning team scored 27 points in the match.
Hypothesis: The winning team could have scored 26 points in that match.
Hypot"
attribute_comparison,winning_and_losing_team,Losing team scores less than winning team.,"In the recent soccer game, the losing team scored 21 points.",The winning team could have scored 29 points in that match.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Losing team scores less than winning team.
Premise: In the recent soccer game, the losing team scored 21 points.
Hypothesis: The winning team could have scored 29 points in that match.
Result: The winning team scored 29 points in the match.
Hypothesis: The winning team scored 29 points in the match.
Hypothesis:"
attribute_comparison,winning_and_losing_team,Losing team scores less than winning team.,"In the recent soccer game, the losing team scored 21 points.",The winning team could have scored 16 points in that match.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Losing team scores less than winning team.
Premise: In the recent soccer game, the losing team scored 21 points.
Hypothesis: The winning team could have scored 16 points in that match.
Result: The winning team scored 16 points in the match.
Hypothesis: The winning team scored 16 points in the match.
Hypothesis:"
attribute_comparison,marks_comparisons,"To pass an exam, you need to get at least passing marks.",Anthony passed an exam where the passing score was 77.,Anthony could have scored 85 marks in that exam.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: To pass an exam, you need to get at least passing marks.
Premise: Anthony passed an exam where the passing score was 77.
Hypothesis: Anthony could have scored 85 marks in that exam.
Result: Anthony passed an exam where the passing score was 77.
Hypothesis: Anthony could have scored 85 marks in that exam.
Hypothesis"
attribute_comparison,marks_comparisons,"To pass an exam, you need to get at least passing marks.",Anthony passed an exam where the passing score was 77.,Anthony could have scored 76 marks in that exam.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: To pass an exam, you need to get at least passing marks.
Premise: Anthony passed an exam where the passing score was 77.
Hypothesis: Anthony could have scored 76 marks in that exam.
Result: Anthony passed the exam.
Hypothesis: Anthony could have scored 76 marks in that exam.
Hypothesis: Anthony could have scored 76"
attribute_comparison,marks_comparisons,"To pass an exam, you need to get at least passing marks.",Carson passed an exam where the passing score was 78.,Carson could have scored 81 marks in that exam.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: To pass an exam, you need to get at least passing marks.
Premise: Carson passed an exam where the passing score was 78.
Hypothesis: Carson could have scored 81 marks in that exam.
Result: Carson passed the exam.
Hypothesis: Carson could have scored 81 marks in that exam.
Hypothesis: Carson could have scored 81"
attribute_comparison,marks_comparisons,"To pass an exam, you need to get at least passing marks.",Carson passed an exam where the passing score was 78.,Carson could have scored 75 marks in that exam.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: To pass an exam, you need to get at least passing marks.
Premise: Carson passed an exam where the passing score was 78.
Hypothesis: Carson could have scored 75 marks in that exam.
Result: Carson passed the exam.
Hypothesis: Carson could have scored 75 marks in that exam.
Hypothesis: Carson could have scored 75"
attribute_comparison,marks_comparisons,"To pass an exam, you need to get at least passing marks.",Arthur secured 76 marks in the final test and passed.,The passing marks for Arthur's test could have been 75.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: To pass an exam, you need to get at least passing marks.
Premise: Arthur secured 76 marks in the final test and passed.
Hypothesis: The passing marks for Arthur's test could have been 75.
Result: Arthur's test was a success.
The following is a list of the results of the test.
The following is a list of the results of"
attribute_comparison,marks_comparisons,"To pass an exam, you need to get at least passing marks.",Arthur secured 76 marks in the final test and passed.,The passing marks for Arthur's test could have been 79.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: To pass an exam, you need to get at least passing marks.
Premise: Arthur secured 76 marks in the final test and passed.
Hypothesis: The passing marks for Arthur's test could have been 79.
Result: Arthur's test was a success.
The following is a list of the results of the test.
The following is a list of the results of"
attribute_comparison,marks_comparisons,"To pass an exam, you need to get at least passing marks.",Ian secured 81 marks in the final test and passed.,The passing marks for Ian's test could have been 79.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: To pass an exam, you need to get at least passing marks.
Premise: Ian secured 81 marks in the final test and passed.
Hypothesis: The passing marks for Ian's test could have been 79.
Result: Ian passed the test.
The following is a list of the results of the test.
The following is a list of the results of the test"
attribute_comparison,marks_comparisons,"To pass an exam, you need to get at least passing marks.",Ian secured 81 marks in the final test and passed.,The passing marks for Ian's test could have been 82.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: To pass an exam, you need to get at least passing marks.
Premise: Ian secured 81 marks in the final test and passed.
Hypothesis: The passing marks for Ian's test could have been 82.
Result: Ian passed the test.
The following is a list of the results of the test.
The following is a list of the results of the test"
attribute_comparison,marks_comparisons,If one does not score at least the passing marks they fail.,Thomas in the civil services test this year scored 71 marks. He was disappointed as he could not clear the cut off score.,The passing marks for Thomas's test could have been 78.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: If one does not score at least the passing marks they fail.
Premise: Thomas in the civil services test this year scored 71 marks. He was disappointed as he could not clear the cut off score.
Hypothesis: The passing marks for Thomas's test could have been 78.
Result: Thomas scored a pass of 78.
The following is a list of the most common questions asked by the public in the last year.
Question 1"
attribute_comparison,marks_comparisons,If one does not score at least the passing marks they fail.,Thomas in the civil services test this year scored 71 marks. He was disappointed as he could not clear the cut off score.,The passing marks for Thomas's test could have been 70.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: If one does not score at least the passing marks they fail.
Premise: Thomas in the civil services test this year scored 71 marks. He was disappointed as he could not clear the cut off score.
Hypothesis: The passing marks for Thomas's test could have been 70.
Result: Thomas scored 71 marks.
The following is a list of the most common questions asked by the public in the last year.
Question 1: """
attribute_comparison,marks_comparisons,If one does not score at least the passing marks they fail.,Jonah secured 72 marks in the final test and failed.,The passing marks for Jonah's test could have been 80.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: If one does not score at least the passing marks they fail.
Premise: Jonah secured 72 marks in the final test and failed.
Hypothesis: The passing marks for Jonah's test could have been 80.
Result: Jonah failed the test.
Hypothesis: The passing marks for Jonah's test could have been 80.
Hypothesis: The passing marks"
attribute_comparison,marks_comparisons,If one does not score at least the passing marks they fail.,Jonah secured 72 marks in the final test and failed.,The passing marks for Jonah's test could have been 65.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: If one does not score at least the passing marks they fail.
Premise: Jonah secured 72 marks in the final test and failed.
Hypothesis: The passing marks for Jonah's test could have been 65.
Result: Jonah failed the test.
Hypothesis: The passing marks for Jonah's test could have been 65.
Hypothesis: The passing marks"
attribute_comparison,vehicle_and_garage,Number of parking spots is at least the number of cars parked in the area.,187 cars were parked in the parking lot owned by Brandon at 1 pm.,The parking garage could be having 170 spots.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Number of parking spots is at least the number of cars parked in the area.
Premise: 187 cars were parked in the parking lot owned by Brandon at 1 pm.
Hypothesis: The parking garage could be having 170 spots.
Result: The number of cars parked in the parking lot is at least the number of cars parked in the parking lot.
Hypothesis: The parking garage"
attribute_comparison,vehicle_and_garage,Number of parking spots is at least the number of cars parked in the area.,187 cars were parked in the parking lot owned by Brandon at 1 pm.,The parking garage could be having 200 spots.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Number of parking spots is at least the number of cars parked in the area.
Premise: 187 cars were parked in the parking lot owned by Brandon at 1 pm.
Hypothesis: The parking garage could be having 200 spots.
Result: The number of cars parked in the parking lot is at least the number of cars parked in the parking lot.
Hypothesis: The parking garage"
attribute_comparison,vehicle_and_garage,Number of parking spots is at least the number of cars parked in the area.,137 cars were parked in the parking lot owned by Jace at 1 pm.,The parking garage could be having 125 spots.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Number of parking spots is at least the number of cars parked in the area.
Premise: 137 cars were parked in the parking lot owned by Jace at 1 pm.
Hypothesis: The parking garage could be having 125 spots.
Result: The number of cars parked in the parking lot is at least the number of cars parked in the parking lot.
Hypothesis: The parking garage"
attribute_comparison,vehicle_and_garage,Number of parking spots is at least the number of cars parked in the area.,137 cars were parked in the parking lot owned by Jace at 1 pm.,The parking garage could be having 150 spots.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Number of parking spots is at least the number of cars parked in the area.
Premise: 137 cars were parked in the parking lot owned by Jace at 1 pm.
Hypothesis: The parking garage could be having 150 spots.
Result: The number of cars parked in the parking lot is at least the number of cars parked in the parking lot.
Hypothesis: The parking garage"
patients_less_than_number_beds,patients_and_beds,The number of patients that can be accommodated can not be more than the number of beds in a hospital.,"In a town, there are 24 beds available in the hospital.",The hospital can accommodate 18 patients.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: The number of patients that can be accommodated can not be more than the number of beds in a hospital.
Premise: In a town, there are 24 beds available in the hospital.
Hypothesis: The hospital can accommodate 18 patients.
Result: The number of patients that can be accommodated can not be more than the number of beds in a hospital.
Hypothesis: The hospital can"
patients_less_than_number_beds,patients_and_beds,The number of patients that can be accommodated can not be more than the number of beds in a hospital.,"In a town, there are 24 beds available in the hospital.",The hospital can accommodate 31 patients.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: The number of patients that can be accommodated can not be more than the number of beds in a hospital.
Premise: In a town, there are 24 beds available in the hospital.
Hypothesis: The hospital can accommodate 31 patients.
Result: The number of patients that can be accommodated can not be more than the number of beds in a hospital.
Hypothesis: The hospital can"
patients_less_than_number_beds,patients_and_beds,The number of patients that can be accommodated can not be more than the number of beds in a hospital.,"In a town, there are 24 beds available in the hospital.",The hospital can accommodate 22 patients.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: The number of patients that can be accommodated can not be more than the number of beds in a hospital.
Premise: In a town, there are 24 beds available in the hospital.
Hypothesis: The hospital can accommodate 22 patients.
Result: The number of patients that can be accommodated can not be more than the number of beds in a hospital.
Hypothesis: The hospital can"
patients_less_than_number_beds,patients_and_beds,The number of patients that can be accommodated can not be more than the number of beds in a hospital.,"In a town, there are 24 beds available in the hospital.",The hospital can accommodate 30 patients.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: The number of patients that can be accommodated can not be more than the number of beds in a hospital.
Premise: In a town, there are 24 beds available in the hospital.
Hypothesis: The hospital can accommodate 30 patients.
Result: The number of patients that can be accommodated can not be more than the number of beds in a hospital.
Hypothesis: The hospital can"
attribute_comparison,percentile_logic,Higher percentile means more people scored lower than you.,"In a competitive exam for B-Schools, Oliver scored 73 percentile and had 6369 people scoring lesser than him.",Oliver's friend whose percentile was higher than Oliver had 6381 candidates scoring lesser than him.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Higher percentile means more people scored lower than you.
Premise: In a competitive exam for B-Schools, Oliver scored 73 percentile and had 6369 people scoring lesser than him.
Hypothesis: Oliver's friend whose percentile was higher than Oliver had 6381 candidates scoring lesser than him.
Result: Oliver's friend's percentile was higher than Oliver's friend's.
Hypothesis: Oliver's friend's percentile was higher than Oliver's friend's"
attribute_comparison,percentile_logic,Higher percentile means more people scored lower than you.,"In a competitive exam for B-Schools, Oliver scored 73 percentile and had 6369 people scoring lesser than him.",Oliver's friend whose percentile was higher than Oliver had 6295 candidates scoring lesser than him.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Higher percentile means more people scored lower than you.
Premise: In a competitive exam for B-Schools, Oliver scored 73 percentile and had 6369 people scoring lesser than him.
Hypothesis: Oliver's friend whose percentile was higher than Oliver had 6295 candidates scoring lesser than him.
Result: Oliver's friend's percentile was higher than Oliver's friend's.
Hypothesis: Oliver's friend's percentile was higher than Oliver's friend's"
attribute_comparison,percentile_logic,Higher percentile means more people scored lower than you.,"In a competitive exam for B-Schools, Kayden scored 73 percentile and had 7053 people scoring lesser than him.",Kayden's friend whose percentile was higher than Kayden had 7121 candidates scoring lesser than him.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Higher percentile means more people scored lower than you.
Premise: In a competitive exam for B-Schools, Kayden scored 73 percentile and had 7053 people scoring lesser than him.
Hypothesis: Kayden's friend whose percentile was higher than Kayden had 7121 candidates scoring lesser than him.
Result: Kayden's friend's percentile was higher than Kayden's friend's friend's percentile.
Hypothesis: Kayden's friend's percentile was"
attribute_comparison,percentile_logic,Higher percentile means more people scored lower than you.,"In a competitive exam for B-Schools, Kayden scored 73 percentile and had 7053 people scoring lesser than him.",Kayden's friend whose percentile was higher than Kayden had 7007 candidates scoring lesser than him.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Higher percentile means more people scored lower than you.
Premise: In a competitive exam for B-Schools, Kayden scored 73 percentile and had 7053 people scoring lesser than him.
Hypothesis: Kayden's friend whose percentile was higher than Kayden had 7007 candidates scoring lesser than him.
Result: Kayden's friend's percentile was higher than Kayden's friend's friend's friend's friend's friend's friend's friend's friend's friend's"
attribute_comparison,sibling_relationship,Elder sibling is older than younger sibling.,Brandon's elder brother recenetly turned 26 years old this year.,The age of Brandon is 20 years old.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Elder sibling is older than younger sibling.
Premise: Brandon's elder brother recenetly turned 26 years old this year.
Hypothesis: The age of Brandon is 20 years old.
Result: Brandon's age is 20 years old.
The Elder Brother's Age
The Elder Brother's Age is the age of the Elder Brother.
The"
attribute_comparison,sibling_relationship,Elder sibling is older than younger sibling.,Brandon's elder brother recenetly turned 26 years old this year.,The age of Brandon is 30 years old.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Elder sibling is older than younger sibling.
Premise: Brandon's elder brother recenetly turned 26 years old this year.
Hypothesis: The age of Brandon is 30 years old.
Result: Brandon's age is 30 years old.
The Elder Brother's Age
The Elder Brother's age is 30 years old.
The Elder Brother's"
attribute_comparison,sibling_relationship,Elder sibling is older than younger sibling.,Edward's elder brother recenetly turned 33 years old this year.,The age of Edward is 32 years old.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Elder sibling is older than younger sibling.
Premise: Edward's elder brother recenetly turned 33 years old this year.
Hypothesis: The age of Edward is 32 years old.
Result: The age of Edward is 33 years old.
The Elder Brother's Age
The Elder Brother's Age is the age of the Elder Brother.
"
attribute_comparison,sibling_relationship,Elder sibling is older than younger sibling.,Edward's elder brother recenetly turned 33 years old this year.,The age of Edward is 39 years old.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Elder sibling is older than younger sibling.
Premise: Edward's elder brother recenetly turned 33 years old this year.
Hypothesis: The age of Edward is 39 years old.
Result: The age of Edward is 39 years old.
The Elder Brother's Age
The Elder Brother's Age is the age of the Elder Brother.
"
attribute_comparison,shortest_knowledge,There is nothing shorter than the shortest object.,Parker is the shortest among his friends group and is 161 cms tall.,Parker's friend's height could be 162 cms.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: There is nothing shorter than the shortest object.
Premise: Parker is the shortest among his friends group and is 161 cms tall.
Hypothesis: Parker's friend's height could be 162 cms.
Result:
The hypothesis is True or False.
The hypothesis is True or False.
The hypothesis is True or False.
The hypothesis is True or"
attribute_comparison,shortest_knowledge,There is nothing shorter than the shortest object.,Parker is the shortest among his friends group and is 161 cms tall.,Parker's friend's height could be 157 cms.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: There is nothing shorter than the shortest object.
Premise: Parker is the shortest among his friends group and is 161 cms tall.
Hypothesis: Parker's friend's height could be 157 cms.
Result:
The hypothesis is True or False.
The hypothesis is True or False.
The hypothesis is True or False.
The hypothesis is True or"
attribute_comparison,shortest_knowledge,There is nothing shorter than the shortest object.,Jackson is the shortest among his friends group and is 157 cms tall.,Jackson's friend's height could be 159 cms.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: There is nothing shorter than the shortest object.
Premise: Jackson is the shortest among his friends group and is 157 cms tall.
Hypothesis: Jackson's friend's height could be 159 cms.
Result: Jackson's friend's height is 159 cms.
Hypothesis: Jackson's friend's height is 159 cms.
Hypothesis:"
attribute_comparison,shortest_knowledge,There is nothing shorter than the shortest object.,Jackson is the shortest among his friends group and is 157 cms tall.,Jackson's friend's height could be 155 cms.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: There is nothing shorter than the shortest object.
Premise: Jackson is the shortest among his friends group and is 157 cms tall.
Hypothesis: Jackson's friend's height could be 155 cms.
Result: Jackson's friend's height is 157 cms.
Hypothesis: Jackson's friend's height is 157 cms.
Hypothesis:"
attribute_comparison,size_to_weight,Bigger car is heavier than smaller car.,Justin recently bought an SUV which is bigger than his friend's sedan and weighed around 5468 lb.,Justin's friends sedan weighed 5000 lb.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Bigger car is heavier than smaller car.
Premise: Justin recently bought an SUV which is bigger than his friend's sedan and weighed around 5468 lb.
Hypothesis: Justin's friends sedan weighed 5000 lb.
Result: The car weighs around 5468 lb.
The following is a list of the most common assumptions that people make when they think about the weight of a"
attribute_comparison,size_to_weight,Bigger car is heavier than smaller car.,Justin recently bought an SUV which is bigger than his friend's sedan and weighed around 5468 lb.,Justin's friends sedan weighed 5800 lb.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Bigger car is heavier than smaller car.
Premise: Justin recently bought an SUV which is bigger than his friend's sedan and weighed around 5468 lb.
Hypothesis: Justin's friends sedan weighed 5800 lb.
Result: The car weighs around 5800 lb.
The following is a list of the most common assumptions that people make when they think about the weight of a"
attribute_comparison,size_to_weight,Bigger car is heavier than smaller car.,"Lucas invited his friend to go on a drive on his new SUV, since it was bigger than his friends car and could accomodate more people. However, the car was heavy and weighed 5050 lb and the mileage was poor.",Lucas's friends sedan weighed 4600 lb.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Bigger car is heavier than smaller car.
Premise: Lucas invited his friend to go on a drive on his new SUV, since it was bigger than his friends car and could accomodate more people. However, the car was heavy and weighed 5050 lb and the mileage was poor.
Hypothesis: Lucas's friends sedan weighed 4600 lb.
Result: Lucas's friends sedan weighed 4600 lb.
Hypothesis: Lucas's friends sedan weighed 4600 lb.
Hypothesis: Lucas's"
attribute_comparison,size_to_weight,Bigger car is heavier than smaller car.,"Lucas invited his friend to go on a drive on his new SUV, since it was bigger than his friends car and could accomodate more people. However, the car was heavy and weighed 5050 lb and the mileage was poor.",Lucas's friends sedan weighed 5400 lb.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Bigger car is heavier than smaller car.
Premise: Lucas invited his friend to go on a drive on his new SUV, since it was bigger than his friends car and could accomodate more people. However, the car was heavy and weighed 5050 lb and the mileage was poor.
Hypothesis: Lucas's friends sedan weighed 5400 lb.
Result: Lucas's friends sedan weighed 5400 lb.
Hypothesis: Lucas's friends sedan weighed 5400 lb.
Hypothesis: Lucas's"
attribute_comparison,speed_and_time,Faster body takes lesser time to travel.,"Cole's friend started from Cole's home and reached the destination an hour late. However, Cole who started at the same time and was travelling at the rate of 91 mph reached the destination in 2 hours.",The speed at which Cole's friend was travelling could have been 82 mph.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Faster body takes lesser time to travel.
Premise: Cole's friend started from Cole's home and reached the destination an hour late. However, Cole who started at the same time and was travelling at the rate of 91 mph reached the destination in 2 hours.
Hypothesis: The speed at which Cole's friend was travelling could have been 82 mph.
Result: The speed at which Cole's friend reached the destination was 82 mph.
Hypothesis: The speed at which Cole's friend reached the destination was"
attribute_comparison,speed_and_time,Faster body takes lesser time to travel.,"Cole's friend started from Cole's home and reached the destination an hour late. However, Cole who started at the same time and was travelling at the rate of 91 mph reached the destination in 2 hours.",The speed at which Cole's friend was travelling could have been 96 mph.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Faster body takes lesser time to travel.
Premise: Cole's friend started from Cole's home and reached the destination an hour late. However, Cole who started at the same time and was travelling at the rate of 91 mph reached the destination in 2 hours.
Hypothesis: The speed at which Cole's friend was travelling could have been 96 mph.
Result: The speed at which Cole's friend reached the destination was 96 mph.
Hypothesis: The speed at which Cole's friend reached the destination was"
