category,subcategory,premise,knowledge,question_text,options,correct_answers,correct_option,GPT2Pred
attribute_comparison,width,The width of a Liam's room is 24 units.,Width of the house would be equal or more than that of a room of that house,What could be the width of Liam's entire house?,"[{'A': 24}, {'B': 21}, {'C': 25}, {'D': 28}, {'E': 'None'}]","[24, 25, 28]","['A', 'C', 'D']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Knowledge: Width of the house would be equal or more than that of a room of that house
Premise: The width of a Liam's room is 24 units.
Question: What could be the width of Liam's entire house?
Options: [{'A': 24}, {'B': 21}, {'C': 25}, {'D': 28}, {'E': 'None'}]
Result:
Question: What could be the width of Liam's entire house?
Option: [{'A': 24}, {'B': 21},"
attribute_comparison,width,"Eric recently bought a new house, in which the width of master bedroom was 22 units.",Width of the house would be equal or more than that of a room of that house,What could be the width of Eric's entire house?,"[{'A': 17}, {'B': 20}, {'C': 19}, {'D': 25}, {'E': 'None'}]",[25],['D'],"Choose the correct option(s) based on Knowledge (if given) and Premise:
Knowledge: Width of the house would be equal or more than that of a room of that house
Premise: Eric recently bought a new house, in which the width of master bedroom was 22 units.
Question: What could be the width of Eric's entire house?
Options: [{'A': 17}, {'B': 20}, {'C': 19}, {'D': 25}, {'E': 'None'}]
Result:
Question: What could be the width of Eric's entire house?
Options: [{'A': 17}, {'B': 20},"
attribute_comparison,width,Eric recently bought a new house whose width was 21 units.,Width of the room would be equal or less than that of the entire house,What could be the width of Eric's room in that house?,"[{'A': 21}, {'B': 20}, {'C': 19}, {'D': 23}]","[21, 20, 19]","['A', 'B', 'C']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Knowledge: Width of the room would be equal or less than that of the entire house
Premise: Eric recently bought a new house whose width was 21 units.
Question: What could be the width of Eric's room in that house?
Options: [{'A': 21}, {'B': 20}, {'C': 19}, {'D': 23}]
Result:
Question: What is the width of Eric's room in that house?
Options: [{'A': 21}, {'B': 20"
attribute_comparison,width,Jacob recently bought a new house whose width was 10 units.,Width of the room would be equal or less than that of the entire house,What could be the width of Jacob's room in that house?,"[{'A': 4}, {'B': 7}, {'C': 15}, {'D': 6}]","[4, 7, 6]","['A', 'B', 'D']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Knowledge: Width of the room would be equal or less than that of the entire house
Premise: Jacob recently bought a new house whose width was 10 units.
Question: What could be the width of Jacob's room in that house?
Options: [{'A': 4}, {'B': 7}, {'C': 15}, {'D': 6}]
Result:
Question: What is the width of Jacob's room in the house?
Option: [{'A': 4}, {'B': 7"
attribute_comparison,addition_knowledge,The recent football match witnessed the winning team scoring 101 runs.,The sum of two operands is greater than or equal to the largest operand.,What could have been the total runs scored by both teams?,"[{'A': 106}, {'B': 146}, {'C': 49}, {'D': 155}]","[106, 146, 155]","['A', 'B', 'D']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Knowledge: The sum of two operands is greater than or equal to the largest operand.
Premise: The recent football match witnessed the winning team scoring 101 runs.
Question: What could have been the total runs scored by both teams?
Options: [{'A': 106}, {'B': 146}, {'C': 49}, {'D': 155}]
Result:
[{'A': 106}, {'B': 146}, {'C': 49}, {'D': 155}]
Question:"
attribute_comparison,addition_knowledge,The recent football match witnessed the winning team scoring 85 runs.,The sum of two operands is greater than or equal to the largest operand.,What could have been the total runs scored by both teams?,"[{'A': 90}, {'B': 67}, {'C': 100}, {'D': 129}]","[90, 100, 129]","['A', 'C', 'D']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Knowledge: The sum of two operands is greater than or equal to the largest operand.
Premise: The recent football match witnessed the winning team scoring 85 runs.
Question: What could have been the total runs scored by both teams?
Options: [{'A': 90}, {'B': 67}, {'C': 100}, {'D': 129}]
Result:
The result of the previous question is the total runs scored by both teams.
Question: What could have been the total runs scored by both teams"
attribute_comparison,addition_knowledge,William has a barrel of oil and his friend has another barrel which is smaller than William's barrel. The contents of both were emptied to a container and the total volume of oil in that was 69 units.,The operands are smaller than the sum of operands.,What could have been the volume of liquid in William's barrel?,"[{'A': 41}, {'B': 58}, {'C': 32}, {'D': 66}, {'E': 'None'}]","[41, 58, 32, 66]","['A', 'B', 'C', 'D']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Knowledge: The operands are smaller than the sum of operands.
Premise: William has a barrel of oil and his friend has another barrel which is smaller than William's barrel. The contents of both were emptied to a container and the total volume of oil in that was 69 units.
Question: What could have been the volume of liquid in William's barrel?
Options: [{'A': 41}, {'B': 58}, {'C': 32}, {'D': 66}, {'E': 'None'}]
Result: William's barrel was filled with oil and his friend's barrel was filled with liquid.
Question: What could have been the volume of liquid in William"
attribute_comparison,addition_knowledge,Ivan purchased a barrel of wine and his friend has another barrel that is smaller than the barrel that Ivan had. Both containers were poured into a bigger barrel and the total volume of wine is now 59 units.,The operands are smaller than the sum of operands.,What could have been the volume of liquid in Ivan's barrel?,"[{'A': 32}, {'B': 116}, {'C': 96}, {'D': 63}]",[32],['A'],"Choose the correct option(s) based on Knowledge (if given) and Premise:
Knowledge: The operands are smaller than the sum of operands.
Premise: Ivan purchased a barrel of wine and his friend has another barrel that is smaller than the barrel that Ivan had. Both containers were poured into a bigger barrel and the total volume of wine is now 59 units.
Question: What could have been the volume of liquid in Ivan's barrel?
Options: [{'A': 32}, {'B': 116}, {'C': 96}, {'D': 63}]
Result: The volume of liquid in Ivan's barrel is now 58 units.
Question: What could have been the volume of liquid in Ivan's barrel?
"
attribute_comparison,anatomy_knowledge ,Matthew's kid saw a book which displayed that a human adult has 206 bones.,A baby has more bones than a human.,What could be the number of bones in an infant?,"[{'A': 290}, {'B': 250}, {'C': 150}, {'D': 220}, {'E': 'None'}]","[290, 250, 220]","['A', 'B', 'D']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Knowledge: A baby has more bones than a human.
Premise: Matthew's kid saw a book which displayed that a human adult has 206 bones.
Question: What could be the number of bones in an infant?
Options: [{'A': 290}, {'B': 250}, {'C': 150}, {'D': 220}, {'E': 'None'}]
Result:
Question: What is the number of bones in an infant?
Answer: The number of bones in an infant is determined by the number of bones"
attribute_comparison,anatomy_knowledge ,Jayden attended a biology seminar where he learnt that an adult human has 206 bones.,A baby has more bones than a human.,What could be the number of bones in an infant?,"[{'A': 110}, {'B': 200}, {'C': 240}, {'D': 300}, {'E': 'None'}]","[240, 300]","['C', 'D']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Knowledge: A baby has more bones than a human.
Premise: Jayden attended a biology seminar where he learnt that an adult human has 206 bones.
Question: What could be the number of bones in an infant?
Options: [{'A': 110}, {'B': 200}, {'C': 240}, {'D': 300}, {'E': 'None'}]
Result:
Question: What is the number of bones in an infant?
Options: [{'A': 110}, {'B': 200}, {"
attribute_comparison,cup_and_water,Andrew's is holding a single 467 ml cup of water.,The volume of water cannot be more than the volume of cup.,How much water can Andrew drink from that cup?,"[{'A': 460}, {'B': 480}, {'C': 475}, {'D': 450}]","[460, 450]","['A', 'D']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Knowledge: The volume of water cannot be more than the volume of cup.
Premise: Andrew's is holding a single 467 ml cup of water.
Question: How much water can Andrew drink from that cup?
Options: [{'A': 460}, {'B': 480}, {'C': 475}, {'D': 450}]
Result: Andrew's is holding a single 467 ml cup of water.
Question: How much water can Andrew drink from that cup?
Options: ["
attribute_comparison,cup_and_water,The cup of water held by Nathan is 137 ml.,The volume of water cannot be more than the volume of cup.,How much water can Nathan drink from that cup?,"[{'A': 145}, {'B': 140}, {'C': 150}, {'D': 120}, {'E': 'None'}]",[120],['D'],"Choose the correct option(s) based on Knowledge (if given) and Premise:
Knowledge: The volume of water cannot be more than the volume of cup.
Premise: The cup of water held by Nathan is 137 ml.
Question: How much water can Nathan drink from that cup?
Options: [{'A': 145}, {'B': 140}, {'C': 150}, {'D': 120}, {'E': 'None'}]
Result: Nathan's water consumption is 137 ml.
Question: How much water can Nathan drink from that cup?
Options: [{'A': 145"
attribute_comparison,schedule_and_time ,Jose has to board a flight to Singapore at 7 o'clock and was able to succesfully catch the flight from JFK airport.,Passengers should arrive at the airport before the departure time.,What could be the time when Jose arrived at the airport?,"[{'A': 4}, {'B': 7}, {'C': 5}, {'D': 6}, {'E': 'None'}]","[4, 5, 6]","['A', 'C', 'D']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Knowledge: Passengers should arrive at the airport before the departure time.
Premise: Jose has to board a flight to Singapore at 7 o'clock and was able to succesfully catch the flight from JFK airport.
Question: What could be the time when Jose arrived at the airport?
Options: [{'A': 4}, {'B': 7}, {'C': 5}, {'D': 6}, {'E': 'None'}]
Result:
Jose arrived at the airport at 7 o'clock and was able to successfully board the flight to Singapore at 7 o'clock.
Question:"
attribute_comparison,schedule_and_time ,Victor has to board a flight to Singapore at 6 o'clock and was able to succesfully catch the flight from JFK airport.,Passengers should arrive at the airport before the departure time.,What could be the time when Victor arrived at the airport?,"[{'A': 7}, {'B': 8}, {'C': 6}, {'D': 3}, {'E': 'None'}]",[3],['D'],"Choose the correct option(s) based on Knowledge (if given) and Premise:
Knowledge: Passengers should arrive at the airport before the departure time.
Premise: Victor has to board a flight to Singapore at 6 o'clock and was able to succesfully catch the flight from JFK airport.
Question: What could be the time when Victor arrived at the airport?
Options: [{'A': 7}, {'B': 8}, {'C': 6}, {'D': 3}, {'E': 'None'}]
Result:
[{'A': 7}, {'B': 8}, {'C': 6}, {'D': 3}, {'E':"
attribute_comparison,schedule_and_time ,Jameson has to board a flight to Singapore at 11 o'clock and missed his flight from Los Angeles airport.,Passengers should arrive at the airport before the departure time.,What could be the time when Jameson arrived at the airport?,"[{'A': 8}, {'B': 10}, {'C': 12}, {'D': 13}]","[12, 13]","['C', 'D']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Knowledge: Passengers should arrive at the airport before the departure time.
Premise: Jameson has to board a flight to Singapore at 11 o'clock and missed his flight from Los Angeles airport.
Question: What could be the time when Jameson arrived at the airport?
Options: [{'A': 8}, {'B': 10}, {'C': 12}, {'D': 13}]
Result: Jameson was not able to board the flight to Singapore.
Question: What could be the time when Jameson arrived at the airport?
Options"
attribute_comparison,schedule_and_time ,Jason has a business trip to New Delhi at 9 o'clock. He could not board the flight from Mumbai airport as he missed the flight.,Passengers should arrive at the airport before the departure time.,What could be the time when Jason arrived at the airport?,"[{'A': 8}, {'B': 9}, {'C': 6}, {'D': 7}, {'E': 'None'}]",['None'],['E'],"Choose the correct option(s) based on Knowledge (if given) and Premise:
Knowledge: Passengers should arrive at the airport before the departure time.
Premise: Jason has a business trip to New Delhi at 9 o'clock. He could not board the flight from Mumbai airport as he missed the flight.
Question: What could be the time when Jason arrived at the airport?
Options: [{'A': 8}, {'B': 9}, {'C': 6}, {'D': 7}, {'E': 'None'}]
Result: Jason arrived at the airport at 9 o'clock.
Question: What could be the time when Jason arrived at the airport?
Options: ["
attribute_comparison,geometry_rectangles,"When Jack visited New York, he wanted to visit the rectangular park owned by his friend.The park was sophisticated and was 188 meters wide.",Length is always greater than width in a rectangle.,What could be the length of the park visited by Jack?,"[{'A': 183}, {'B': 192}, {'C': 196}, {'D': 181}, {'E': 'None'}]","[192, 196]","['B', 'C']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Knowledge: Length is always greater than width in a rectangle.
Premise: When Jack visited New York, he wanted to visit the rectangular park owned by his friend.The park was sophisticated and was 188 meters wide.
Question: What could be the length of the park visited by Jack?
Options: [{'A': 183}, {'B': 192}, {'C': 196}, {'D': 181}, {'E': 'None'}]
Result:
Question: What is the length of the park visited by Jack?
Options: [{'A': 183}, {'B': 192},"
attribute_comparison,geometry_rectangles,"When Brandon visited New York, he wanted to visit the rectangular park owned by his friend.The park was sophisticated and was 104 meters wide.",Length is always greater than width in a rectangle.,What could be the length of the park visited by Brandon?,"[{'A': 108}, {'B': 99}, {'C': 101}, {'D': 98}, {'E': 'None'}]",[108],['A'],"Choose the correct option(s) based on Knowledge (if given) and Premise:
Knowledge: Length is always greater than width in a rectangle.
Premise: When Brandon visited New York, he wanted to visit the rectangular park owned by his friend.The park was sophisticated and was 104 meters wide.
Question: What could be the length of the park visited by Brandon?
Options: [{'A': 108}, {'B': 99}, {'C': 101}, {'D': 98}, {'E': 'None'}]
Result: Brandon visited New York, but he did not visit the park.
Question: What is the length of the park visited by Brandon?
Options:"
attribute_comparison,geometry_rectangles,On the recent field trip Lucas visited a rectangular park which was 173 meters long.,Width is always lesser than length in a rectangle.,What could be the width of the park visited by Lucas?,"[{'A': 168}, {'B': 178}, {'C': 169}, {'D': 179}, {'E': 'None'}]","[168, 169]","['A', 'C']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Knowledge: Width is always lesser than length in a rectangle.
Premise: On the recent field trip Lucas visited a rectangular park which was 173 meters long.
Question: What could be the width of the park visited by Lucas?
Options: [{'A': 168}, {'B': 178}, {'C': 169}, {'D': 179}, {'E': 'None'}]
Result:
[{'A': 168}, {'B': 178}, {'C': 169}, {'D': 179}, {'E':"
attribute_comparison,geometry_rectangles,"In Joseph's recent trip, he visited a park which was rectangular in shape. The park was 109 metres in length.",Width is always lesser than length in a rectangle.,What could be the width of the park visited by Joseph?,"[{'A': 115}, {'B': 102}, {'C': 105}, {'D': 99}]","[102, 105, 99]","['B', 'C', 'D']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Knowledge: Width is always lesser than length in a rectangle.
Premise: In Joseph's recent trip, he visited a park which was rectangular in shape. The park was 109 metres in length.
Question: What could be the width of the park visited by Joseph?
Options: [{'A': 115}, {'B': 102}, {'C': 105}, {'D': 99}]
Result:
Question: What is the width of the park visited by Joseph?
Options: [{'A': 115}, {'B': 102},"
attribute_comparison,heaviest_knowledge,Bentley and his friends went for a weight loss session. Bentley who is the heaviest was 87 kgs.,There is nothing heavier than the heaviest object.,What could be the weight of Bentley's friend?,"[{'A': 89}, {'B': 90}, {'C': 88}, {'D': 83}, {'E': 'None'}]",[83],['D'],"Choose the correct option(s) based on Knowledge (if given) and Premise:
Knowledge: There is nothing heavier than the heaviest object.
Premise: Bentley and his friends went for a weight loss session. Bentley who is the heaviest was 87 kgs.
Question: What could be the weight of Bentley's friend?
Options: [{'A': 89}, {'B': 90}, {'C': 88}, {'D': 83}, {'E': 'None'}]
Result: Bentley's friend was 87 kgs.
Question: What could be the weight of Bentley's friend?
Options: [{'A': 89"
attribute_comparison,heaviest_knowledge,"Among a group of friends, James is the heaviest and is 98 kgs.",There is nothing heavier than the heaviest object.,What could be the weight of James's friend?,"[{'A': 98}, {'B': 100}, {'C': 102}, {'D': 94}]",[94],['D'],"Choose the correct option(s) based on Knowledge (if given) and Premise:
Knowledge: There is nothing heavier than the heaviest object.
Premise: Among a group of friends, James is the heaviest and is 98 kgs.
Question: What could be the weight of James's friend?
Options: [{'A': 98}, {'B': 100}, {'C': 102}, {'D': 94}]
Result: James is 98 kgs heavier than his friend.
Question: What could be the weight of James's friend?
Options: [{'A"
attribute_comparison,height_and_pressure,Ivan's house recently installed a water tank and the pressure head generated is 77 m.,Height is directly proportional to pressure head.,What could be the pressure generated by the water tank installed at Ivan's friend's house which is higher than Ivan's house?,"[{'A': 86}, {'B': 74}, {'C': 69}, {'D': 80}, {'E': 'None'}]","[86, 80]","['A', 'D']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Knowledge: Height is directly proportional to pressure head.
Premise: Ivan's house recently installed a water tank and the pressure head generated is 77 m.
Question: What could be the pressure generated by the water tank installed at Ivan's friend's house which is higher than Ivan's house?
Options: [{'A': 86}, {'B': 74}, {'C': 69}, {'D': 80}, {'E': 'None'}]
Result:
Question: What is the pressure generated by the water tank installed at Ivan's friend's house which is higher than Ivan's house?
Options:"
attribute_comparison,height_and_pressure,Edward's house recently installed a water tank and the pressure head generated is 89 m.,Height is directly proportional to pressure head.,What could be the pressure generated by the water tank installed at Edward's friend's house which is higher than Edward's house?,"[{'A': 87}, {'B': 85}, {'C': 91}, {'D': 95}, {'E': 'None'}]","[91, 95]","['C', 'D']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Knowledge: Height is directly proportional to pressure head.
Premise: Edward's house recently installed a water tank and the pressure head generated is 89 m.
Question: What could be the pressure generated by the water tank installed at Edward's friend's house which is higher than Edward's house?
Options: [{'A': 87}, {'B': 85}, {'C': 91}, {'D': 95}, {'E': 'None'}]
Result:
The pressure generated by the water tank is 89 m.
Question: What could be the pressure generated by the water tank installed at Edward's friend"
attribute_comparison,height_and_pressure,Tyler's house recently installed a water tank and the pressure head generated is 56 m.,Height is directly proportional to pressure head.,What could be the pressure generated by the water tank installed at Tyler's friend's house which is lower than Tyler's house?,"[{'A': 58}, {'B': 56}, {'C': 62}, {'D': 53}]",[53],['D'],"Choose the correct option(s) based on Knowledge (if given) and Premise:
Knowledge: Height is directly proportional to pressure head.
Premise: Tyler's house recently installed a water tank and the pressure head generated is 56 m.
Question: What could be the pressure generated by the water tank installed at Tyler's friend's house which is lower than Tyler's house?
Options: [{'A': 58}, {'B': 56}, {'C': 62}, {'D': 53}]
Result:
[{'A': 58}, {'B': 56}, {'C': 62}, {'D': 53}]
Question:"
attribute_comparison,height_and_pressure,The  pressure head generated by a water tank that was installed by Tyler was 97m.,Height is directly proportional to pressure head.,What could be the pressure generated by the water tank installed at Tyler's friend's house which is lower than Tyler's house?,"[{'A': 91}, {'B': 104}, {'C': 100}, {'D': 96}, {'E': 'None'}]","[91, 96]","['A', 'D']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Knowledge: Height is directly proportional to pressure head.
Premise: The  pressure head generated by a water tank that was installed by Tyler was 97m.
Question: What could be the pressure generated by the water tank installed at Tyler's friend's house which is lower than Tyler's house?
Options: [{'A': 91}, {'B': 104}, {'C': 100}, {'D': 96}, {'E': 'None'}]
Result:
The pressure generated by the water tank installed at Tyler's friend's house was 97m.
Question: What could be the pressure generated by the"
attribute_comparison,legal_age,Evan is a citizen of India and he recently cast his first vote in the national election.,Legal age to vote is 18 years in India,What could be the age of Evan when he casted the vote?,"[{'A': 17}, {'B': 16}, {'C': 21}, {'D': 19}, {'E': 'None'}]","[21, 19]","['C', 'D']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Knowledge: Legal age to vote is 18 years in India
Premise: Evan is a citizen of India and he recently cast his first vote in the national election.
Question: What could be the age of Evan when he casted the vote?
Options: [{'A': 17}, {'B': 16}, {'C': 21}, {'D': 19}, {'E': 'None'}]
Result: Evan is a citizen of India and he recently cast his first vote in the national election.
Question: What could be the age of Evan when he"
attribute_comparison,legal_age,Joshua is an Indian citizen and recently cast his first vote in the national assembly election.,Legal age to vote is 18 years in India,What could be the age of Joshua when he casted the vote?,"[{'A': 18}, {'B': 22}, {'C': 14}, {'D': 21}]","[18, 22, 21]","['A', 'B', 'D']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Knowledge: Legal age to vote is 18 years in India
Premise: Joshua is an Indian citizen and recently cast his first vote in the national assembly election.
Question: What could be the age of Joshua when he casted the vote?
Options: [{'A': 18}, {'B': 22}, {'C': 14}, {'D': 21}]
Result: Joshua is 18 years old.
Question: What is the age of Joshua when he casted the vote?
Options: [{'A':"
attribute_comparison,winning_and_losing_team,The losing team scored 27 points in the match.,Losing team scores less than winning team.,How many points could have been scored by the winning team?,"[{'A': 27}, {'B': 23}, {'C': 31}, {'D': 30}]","[27, 31, 30]","['A', 'C', 'D']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Knowledge: Losing team scores less than winning team.
Premise: The losing team scored 27 points in the match.
Question: How many points could have been scored by the winning team?
Options: [{'A': 27}, {'B': 23}, {'C': 31}, {'D': 30}]
Result:
The winning team scored 27 points in the match.
Question: How many points could have been scored by the losing team?
Options: ["
attribute_comparison,winning_and_losing_team,"In the recent soccer game, the losing team scored 21 points.",Losing team scores less than winning team.,How many points could have been scored by the winning team?,"[{'A': 16}, {'B': 22}, {'C': 21}, {'D': 20}, {'E': 'None'}]","[22, 21]","['B', 'C']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Knowledge: Losing team scores less than winning team.
Premise: In the recent soccer game, the losing team scored 21 points.
Question: How many points could have been scored by the winning team?
Options: [{'A': 16}, {'B': 22}, {'C': 21}, {'D': 20}, {'E': 'None'}]
Result:
The following options are available:
- 1. Lose the game.
- 2. Lose the game.
- 3. Lose the game"
attribute_comparison,marks_comparisons,Anthony passed an exam where the passing score was 77.,"To pass an exam, you need to get at least passing marks.",How many marks could have been scored by Anthony in the exam?,"[{'A': 75}, {'B': 77}, {'C': 73}, {'D': 76}, {'E': 'None'}]",[77],['B'],"Choose the correct option(s) based on Knowledge (if given) and Premise:
Knowledge: To pass an exam, you need to get at least passing marks.
Premise: Anthony passed an exam where the passing score was 77.
Question: How many marks could have been scored by Anthony in the exam?
Options: [{'A': 75}, {'B': 77}, {'C': 73}, {'D': 76}, {'E': 'None'}]
Result: Anthony passed an exam where the passing score was 77.
Question: How many marks could have been scored by Anthony in the exam?
Options:"
attribute_comparison,marks_comparisons,Carson passed an exam where the passing score was 78.,"To pass an exam, you need to get at least passing marks.",How many marks could have been scored by Carson in the exam?,"[{'A': 78}, {'B': 79}, {'C': 73}, {'D': 82}]","[78, 79, 82]","['A', 'B', 'D']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Knowledge: To pass an exam, you need to get at least passing marks.
Premise: Carson passed an exam where the passing score was 78.
Question: How many marks could have been scored by Carson in the exam?
Options: [{'A': 78}, {'B': 79}, {'C': 73}, {'D': 82}]
Result: Carson passed an exam where the passing score was 78.
Question: How many marks could have been scored by Carson in the exam?
Options:"
attribute_comparison,marks_comparisons,Arthur secured 76 marks in the final test and passed.,"To pass an exam, you need to get at least passing marks.",What could have been the passing marks for Arthur's test?,"[{'A': 79}, {'B': 80}, {'C': 72}, {'D': 78}, {'E': 'None'}]",[72],['C'],"Choose the correct option(s) based on Knowledge (if given) and Premise:
Knowledge: To pass an exam, you need to get at least passing marks.
Premise: Arthur secured 76 marks in the final test and passed.
Question: What could have been the passing marks for Arthur's test?
Options: [{'A': 79}, {'B': 80}, {'C': 72}, {'D': 78}, {'E': 'None'}]
Result: Arthur's test was a success.
Question: What could have been the passing marks for Arthur's test?
Options: [{'A':"
attribute_comparison,marks_comparisons,Ian secured 81 marks in the final test and passed.,"To pass an exam, you need to get at least passing marks.",What could have been the passing marks for Ian's test?,"[{'A': 85}, {'B': 77}, {'C': 81}, {'D': 82}]","[77, 81]","['B', 'C']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Knowledge: To pass an exam, you need to get at least passing marks.
Premise: Ian secured 81 marks in the final test and passed.
Question: What could have been the passing marks for Ian's test?
Options: [{'A': 85}, {'B': 77}, {'C': 81}, {'D': 82}]
Result: Ian passed the test.
Question: What could have been the passing marks for Ian's test?
Options: [{'A': 85},"
attribute_comparison,marks_comparisons,Thomas in the civil services test this year scored 71 marks. He was disappointed as he could not clear the cut off score.,If one does not score at least the passing marks they fail.,What could have been the passing marks for Thomas's test?,"[{'A': 73}, {'B': 70}, {'C': 72}, {'D': 67}, {'E': 'None'}]","[73, 72]","['A', 'C']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Knowledge: If one does not score at least the passing marks they fail.
Premise: Thomas in the civil services test this year scored 71 marks. He was disappointed as he could not clear the cut off score.
Question: What could have been the passing marks for Thomas's test?
Options: [{'A': 73}, {'B': 70}, {'C': 72}, {'D': 67}, {'E': 'None'}]
Result: Thomas scored 71 marks.
Question: What could have been the passing marks for Thomas's test?
Options: [{'A': 73},"
attribute_comparison,marks_comparisons,Jonah secured 72 marks in the final test and failed.,If one does not score at least the passing marks they fail.,What could have been the passing marks for Jonah's test?,"[{'A': 71}, {'B': 67}, {'C': 72}, {'D': 75}, {'E': 'None'}]","[72, 75]","['C', 'D']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Knowledge: If one does not score at least the passing marks they fail.
Premise: Jonah secured 72 marks in the final test and failed.
Question: What could have been the passing marks for Jonah's test?
Options: [{'A': 71}, {'B': 67}, {'C': 72}, {'D': 75}, {'E': 'None'}]
Result: Jonah's test was a success.
Question: What could have been the passing marks for Jonah's test?
Options: [{'A':"
attribute_comparison,vehicle_and_garage,187 cars were parked in the parking lot owned by Brandon at 1 pm.,Number of parking spots is at least the number of cars parked in the area.,How many spots could the parking garage have?,"[{'A': 165}, {'B': 190}, {'C': 180}, {'D': 205}, {'E': 'None'}]","[165, 180]","['A', 'C']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Knowledge: Number of parking spots is at least the number of cars parked in the area.
Premise: 187 cars were parked in the parking lot owned by Brandon at 1 pm.
Question: How many spots could the parking garage have?
Options: [{'A': 165}, {'B': 190}, {'C': 180}, {'D': 205}, {'E': 'None'}]
Result:
Question: How many spots could the parking garage have?
Option: [{'A': 165}, {'B': 190}, {'"
attribute_comparison,vehicle_and_garage,137 cars were parked in the parking lot owned by Jace at 1 pm.,Number of parking spots is at least the number of cars parked in the area.,How many spots could the parking garage have?,"[{'A': 155}, {'B': 140}, {'C': 135}, {'D': 130}, {'E': 'None'}]","[135, 130]","['C', 'D']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Knowledge: Number of parking spots is at least the number of cars parked in the area.
Premise: 137 cars were parked in the parking lot owned by Jace at 1 pm.
Question: How many spots could the parking garage have?
Options: [{'A': 155}, {'B': 140}, {'C': 135}, {'D': 130}, {'E': 'None'}]
Result:
Question: How many spots could the parking garage have?
Option: [{'A': 155}, {'B': 140}, {'"
attribute_comparison,percentile_logic,"In a competitive exam for B-Schools, Oliver scored 73 percentile and had 6369 people scoring lesser than him.",Higher percentile means more people scored lower than you.,"If Oliver's friend whose percentile was higher than Oliver, how many candidates scored lesser than him.","[{'A': 6377}, {'B': 6393}, {'C': 6465}, {'D': 6429}, {'E': 'None'}]","[6377, 6393, 6465, 6429]","['A', 'B', 'C', 'D']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Knowledge: Higher percentile means more people scored lower than you.
Premise: In a competitive exam for B-Schools, Oliver scored 73 percentile and had 6369 people scoring lesser than him.
Question: If Oliver's friend whose percentile was higher than Oliver, how many candidates scored lesser than him.
Options: [{'A': 6377}, {'B': 6393}, {'C': 6465}, {'D': 6429}, {'E': 'None'}]
Result: Oliver's friend's percentile was higher than Oliver's friend's.
Question: If Oliver's friend's percentile was higher than Oliver's friend's,"
attribute_comparison,percentile_logic,"In a competitive exam for B-Schools, Kayden scored 73 percentile and had 7053 people scoring lesser than him.",Higher percentile means more people scored lower than you.,"If Kayden's friend whose percentile was higher than Kayden, how many candidates scored lesser than him.","[{'A': 7034}, {'B': 6970}, {'C': 6979}, {'D': 7114}]",[7114],['D'],"Choose the correct option(s) based on Knowledge (if given) and Premise:
Knowledge: Higher percentile means more people scored lower than you.
Premise: In a competitive exam for B-Schools, Kayden scored 73 percentile and had 7053 people scoring lesser than him.
Question: If Kayden's friend whose percentile was higher than Kayden, how many candidates scored lesser than him.
Options: [{'A': 7034}, {'B': 6970}, {'C': 6979}, {'D': 7114}]
Result: Kayden's friend's percentile was higher than Kayden's friend's.
Question: If Kayden's friend's percentile was higher than Kayden"
attribute_comparison,sibling_relationship,Brandon's elder brother recenetly turned 26 years old this year.,Elder sibling is older than younger sibling.,What could be the age of Brandon this year?,"[{'A': 28}, {'B': 30}, {'C': 26}, {'D': 21}, {'E': 'None'}]","[26, 21]","['C', 'D']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Knowledge: Elder sibling is older than younger sibling.
Premise: Brandon's elder brother recenetly turned 26 years old this year.
Question: What could be the age of Brandon this year?
Options: [{'A': 28}, {'B': 30}, {'C': 26}, {'D': 21}, {'E': 'None'}]
Result: Brandon's age is 28.
Question: What could be the age of Brandon this year?
Options: [{'A': 28}, {"
