category,subcategory,premise,knowledge,question_text,options,correct_answers,correct_option,GPT2Pred
attribute_comparison,subset_vs_set,"In a small bag, there are 114 blue balls and few green balls.",Size of set can never be smaller to the size of subset.,How many balls could be in the bag?,"[{'A': 110}, {'B': 117}, {'C': 116}, {'D': 112}, {'E': 'None'}]","[117, 116]","['B', 'C']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: In a small bag, there are 114 blue balls and few green balls.
Question: How many balls could be in the bag?
Options: [{'A': 110}, {'B': 117}, {'C': 116}, {'D': 112}, {'E': 'None'}]
Result:
[{'A': 110}, {'B': 117}, {'C': 116}, {'D': 112}, {'E':"
attribute_comparison,subset_vs_set,There are 149 balls in the bag. Some balls are red and some are blue.,A subset can not be bigger than the set.,How many red balls could be in the bag?,"[{'A': 146}, {'B': 152}, {'C': 151}, {'D': 153}, {'E': 'None'}]",[146],['A'],"Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: There are 149 balls in the bag. Some balls are red and some are blue.
Question: How many red balls could be in the bag?
Options: [{'A': 146}, {'B': 152}, {'C': 151}, {'D': 153}, {'E': 'None'}]
Result:
Question: How many blue balls could be in the bag?
Options: [{'A': 146}, {'B': 152}, {"
attribute_comparison,subset_vs_set,There are 129 balls in the bag. Some balls are red and some are blue.,A subset can not be bigger than the set.,How many red balls could be in the bag?,"[{'A': 125}, {'B': 133}, {'C': 130}, {'D': 131}]",[125],['A'],"Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: There are 129 balls in the bag. Some balls are red and some are blue.
Question: How many red balls could be in the bag?
Options: [{'A': 125}, {'B': 133}, {'C': 130}, {'D': 131}]
Result:
[{'A': 125}, {'B': 133}, {'C': 130}, {'D': 131}]
Question:"
attribute_comparison,subtraction_knowledge,A bus that was taking a few students toa  field trip had more number of boys than girls. The number of  boys were 11 more than the number of girls.,The difference of two positive operands is smaller than or equal to the largest positive operand.,What could be the total number of boys?,"[{'A': 10}, {'B': 9}, {'C': 12}, {'D': 6}]",[12],['C'],"Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: A bus that was taking a few students toa  field trip had more number of boys than girls. The number of  boys were 11 more than the number of girls.
Question: What could be the total number of boys?
Options: [{'A': 10}, {'B': 9}, {'C': 12}, {'D': 6}]
Result:
Question: What could be the total number of girls?
Options: [{'A': 10}, {'B': 9}, {'"
attribute_comparison,subtraction_knowledge,A class has more boys than girls. The difference between the number of boys and girls is 10.,The difference of two positive operands is smaller than or equal to the largest positive operand.,What could be the total number of boys?,"[{'A': 9}, {'B': 8}, {'C': 12}, {'D': 11}]","[12, 11]","['C', 'D']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: A class has more boys than girls. The difference between the number of boys and girls is 10.
Question: What could be the total number of boys?
Options: [{'A': 9}, {'B': 8}, {'C': 12}, {'D': 11}]
Result:
Question: What could be the total number of girls?
Options: [{'A': 9}, {'B': 8}, {'"
attribute_comparison,height_comparison ,Jonah is taller than his friend. Jonah is 156 cms tall.Jonah is 156 cms tall and is taller than his friend.,Taller means more higher.,What could be the height of Jonah's friend?,"[{'A': 153}, {'B': 161}, {'C': 154}, {'D': 162}, {'E': 'None'}]","[153, 154]","['A', 'C']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Jonah is taller than his friend. Jonah is 156 cms tall.Jonah is 156 cms tall and is taller than his friend.
Question: What could be the height of Jonah's friend?
Options: [{'A': 153}, {'B': 161}, {'C': 154}, {'D': 162}, {'E': 'None'}]
Result: Jonah is taller than his friend. Jonah is 156 cms tall. Jonah is 156 cms tall and is taller than his friend.
Question:"
attribute_comparison,height_comparison ,Hayden is taller than his friend. Hayden is 174 cms tall.Hayden is 174 cms tall and is taller than his friend.,Taller means more higher.,What could be the height of Hayden's friend?,"[{'A': 165}, {'B': 176}, {'C': 179}, {'D': 171}]","[165, 171]","['A', 'D']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Hayden is taller than his friend. Hayden is 174 cms tall.Hayden is 174 cms tall and is taller than his friend.
Question: What could be the height of Hayden's friend?
Options: [{'A': 165}, {'B': 176}, {'C': 179}, {'D': 171}]
Result: Hayden is taller than his friend. Hayden is taller than his friend.
Question: What could be the height of Hayden's friend?
Options:"
attribute_comparison,height_comparison ,Adam is shorter than his friend. Adam is 179 cms tall.Adam is 179 cms tall and is shorten than his friend.,Shorter means less higher.,What could be the height of Adam's friend?,"[{'A': 174}, {'B': 186}, {'C': 171}, {'D': 169}, {'E': 'None'}]",[186],['B'],"Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Adam is shorter than his friend. Adam is 179 cms tall.Adam is 179 cms tall and is shorten than his friend.
Question: What could be the height of Adam's friend?
Options: [{'A': 174}, {'B': 186}, {'C': 171}, {'D': 169}, {'E': 'None'}]
Result:
Adam is shorter than his friend. Adam is 179 cms tall.Adam is 179 cms tall and is shorter than his friend.
Question"
attribute_comparison,height_comparison ,Jason is shorter than his friend. Jason is 159 cms tall.Jason is 159 cms tall and is shorten than his friend.,Shorter means less higher.,What could be the height of Jason's friend?,"[{'A': 155}, {'B': 150}, {'C': 149}, {'D': 158}, {'E': 'None'}]",['None'],['E'],"Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Jason is shorter than his friend. Jason is 159 cms tall.Jason is 159 cms tall and is shorten than his friend.
Question: What could be the height of Jason's friend?
Options: [{'A': 155}, {'B': 150}, {'C': 149}, {'D': 158}, {'E': 'None'}]
Result: Jason is shorter than his friend. Jason is 159 cms tall.Jason is 159 cms tall and is shorter than his friend.
Question:"
attribute_comparison,tallest_knowledge,Robert's friend lives in the tallest building in the city and it is 92 meters high.,There is nothing taller than the tallest object.,What could be the height of a nearby shop?,"[{'A': 93}, {'B': 95}, {'C': 91}, {'D': 88}, {'E': 'None'}]","[91, 88]","['C', 'D']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Robert's friend lives in the tallest building in the city and it is 92 meters high.
Question: What could be the height of a nearby shop?
Options: [{'A': 93}, {'B': 95}, {'C': 91}, {'D': 88}, {'E': 'None'}]
Result:
[{'A': 93}, {'B': 95}, {'C': 91}, {'D': 88}, {'E':"
attribute_comparison,tallest_knowledge,Matthew's friend lives in the tallest building in the city and it is 93 meters high.,There is nothing taller than the tallest object.,What could be the height of a nearby shop?,"[{'A': 93}, {'B': 95}, {'C': 94}, {'D': 88}, {'E': 'None'}]",[88],['D'],"Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Matthew's friend lives in the tallest building in the city and it is 93 meters high.
Question: What could be the height of a nearby shop?
Options: [{'A': 93}, {'B': 95}, {'C': 94}, {'D': 88}, {'E': 'None'}]
Result:
Question: What is the height of a nearby shop?
Options: [{'A': 93}, {'B': 95}, {'"
attribute_comparison,temperature_and_weather ,Hayden lives in Chennai which is more hotter than Delhi where his friend stays. The temperature in Chennai is 39 celsius.,Hotter weather means higher temperature.,What could be the temperature in the city where Hayden's friend stays?,"[{'A': 41}, {'B': 31}, {'C': 34}, {'D': 48}, {'E': 'None'}]","[31, 34]","['B', 'C']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Hayden lives in Chennai which is more hotter than Delhi where his friend stays. The temperature in Chennai is 39 celsius.
Question: What could be the temperature in the city where Hayden's friend stays?
Options: [{'A': 41}, {'B': 31}, {'C': 34}, {'D': 48}, {'E': 'None'}]
Result:
Question: What could be the temperature in the city where Hayden's friend stays?
Options: [{'A': 41}, {'B"
attribute_comparison,temperature_and_weather ,Joseph lives in Texas which is more hotter than where his friend stays which is in San Diego. The temperature in Texas is 46 celsius.,Hotter weather means higher temperature.,What could be the temperature in the city where Joseph's friend stays?,"[{'A': 53}, {'B': 41}, {'C': 48}, {'D': 36}]","[41, 36]","['B', 'D']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Joseph lives in Texas which is more hotter than where his friend stays which is in San Diego. The temperature in Texas is 46 celsius.
Question: What could be the temperature in the city where Joseph's friend stays?
Options: [{'A': 53}, {'B': 41}, {'C': 48}, {'D': 36}]
Result: Joseph's friend stays in San Diego.
Question: What could be the temperature in the city where Joseph's friend stays?
Options: [{"
attribute_comparison,temperature_and_weather ,Lucas's job is in a far more colder place than where his friend stays. The temperature yesterday dropped to 116 celsius in the city where Lucas lives.,Colder weather means lower temperature.,What could be the temperature in the city where Lucas's friend stays?,"[{'A': 125}, {'B': 106}, {'C': 110}, {'D': 108}]","[106, 110, 108]","['B', 'C', 'D']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Lucas's job is in a far more colder place than where his friend stays. The temperature yesterday dropped to 116 celsius in the city where Lucas lives.
Question: What could be the temperature in the city where Lucas's friend stays?
Options: [{'A': 125}, {'B': 106}, {'C': 110}, {'D': 108}]
Result:
[{'A': 125}, {'B': 106}, {'C': 110}, {'D': 108}]
Question:"
attribute_comparison,temperature_and_weather ,Tyler's job is in a far more colder place than where his friend stays. The temperature yesterday dropped to 121 celsius in the city where Tyler lives.,Colder weather means lower temperature.,What could be the temperature in the city where Tyler's friend stays?,"[{'A': 119}, {'B': 123}, {'C': 128}, {'D': 112}]","[119, 112]","['A', 'D']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Tyler's job is in a far more colder place than where his friend stays. The temperature yesterday dropped to 121 celsius in the city where Tyler lives.
Question: What could be the temperature in the city where Tyler's friend stays?
Options: [{'A': 119}, {'B': 123}, {'C': 128}, {'D': 112}]
Result: Tyler's friend stays in the city where Tyler lives.
Question: What could be the temperature in the city where Tyler's friend stays?
Options"
attribute_comparison,education_performance,"In the chemistry test, Benjamin was the topper and got 95 marks.",Topper of a class is the best performer in an exam.,What could be the marks scored by Benjamin's classmate in the same test?,"[{'A': 99}, {'B': 92}, {'C': 95}, {'D': 98}]",[92],['B'],"Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: In the chemistry test, Benjamin was the topper and got 95 marks.
Question: What could be the marks scored by Benjamin's classmate in the same test?
Options: [{'A': 99}, {'B': 92}, {'C': 95}, {'D': 98}]
Result: Benjamin's score was 95.
Question: What is the probability that Benjamin will be the next topper in the chemistry test?
Options: ["
attribute_comparison,education_performance,Nolan was the topper in the physics quiz and scored 97 marks.,Topper of a class is the best performer in an exam.,What could be the marks scored by Nolan's classmate in the same test?,"[{'A': 98}, {'B': 96}, {'C': 94}, {'D': 97}, {'E': 'None'}]","[96, 94]","['B', 'C']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Nolan was the topper in the physics quiz and scored 97 marks.
Question: What could be the marks scored by Nolan's classmate in the same test?
Options: [{'A': 98}, {'B': 96}, {'C': 94}, {'D': 97}, {'E': 'None'}]
Result: Nolan scored 97 marks in the physics quiz.
Premise: Nolan was the topper in the physics quiz and scored 97 marks.
Question:"
attribute_comparison,education_performance,Edward scored 89 marks in a maths test.,There is no student scoring more than the topper of a class.,What could be the marks scored by Edward's classmate who was the topper in the same test?,"[{'A': 86}, {'B': 84}, {'C': 93}, {'D': 89}]",[93],['C'],"Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Edward scored 89 marks in a maths test.
Question: What could be the marks scored by Edward's classmate who was the topper in the same test?
Options: [{'A': 86}, {'B': 84}, {'C': 93}, {'D': 89}]
Result: Edward scored 89 marks in a maths test.
Question: What could be the marks scored by Edward's classmate who was the topper in the same"
attribute_comparison,education_performance,Joseph scored 86 marks in a maths test.,There is no student scoring more than the topper of a class.,What could be the marks scored by Joseph's classmate who was the topper in the same test?,"[{'A': 82}, {'B': 89}, {'C': 86}, {'D': 90}, {'E': 'None'}]","[89, 90]","['B', 'D']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Joseph scored 86 marks in a maths test.
Question: What could be the marks scored by Joseph's classmate who was the topper in the same test?
Options: [{'A': 82}, {'B': 89}, {'C': 86}, {'D': 90}, {'E': 'None'}]
Result: Joseph scored 86 marks in a maths test.
Question: What could be the marks scored by Joseph's classmate who was the topper in the same"
attribute_comparison,vehicle_and_garage,226 spots are there in a parking lot.,Number of vehicles in garage can not be more than the total number of spots in the garage.,How many cars can this garage accommodate?,"[{'A': 205}, {'B': 240}, {'C': 210}, {'D': 230}]","[205, 210]","['A', 'C']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: 226 spots are there in a parking lot.
Question: How many cars can this garage accommodate?
Options: [{'A': 205}, {'B': 240}, {'C': 210}, {'D': 230}]
Result:
[{'A': 205}, {'B': 240}, {'C': 210}, {'D': 230}]
Question:"
attribute_comparison,vehicle_and_garage,260 spots are there in a parking lot.,Number of vehicles in garage can not be more than the total number of spots in the garage.,How many cars can this garage accommodate?,"[{'A': 245}, {'B': 240}, {'C': 275}, {'D': 280}, {'E': 'None'}]","[245, 240]","['A', 'B']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: 260 spots are there in a parking lot.
Question: How many cars can this garage accommodate?
Options: [{'A': 245}, {'B': 240}, {'C': 275}, {'D': 280}, {'E': 'None'}]
Result:
[{'A': 245}, {'B': 240}, {'C': 275}, {'D': 280}, {'E':"
attribute_comparison,volume_and_height,Benjamin's house recently installed a rectangular water tank and his friends' house also installed a bigger water tank with the same base dimensions. The height of the Benjamin's water tank is 81 m.,Volume is directly proportional to height when base area is constant.,What could be the height of the tank installed by Benjamin's friend?,"[{'A': 87}, {'B': 89}, {'C': 71}, {'D': 90}, {'E': 'None'}]","[87, 89, 90]","['A', 'B', 'D']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Benjamin's house recently installed a rectangular water tank and his friends' house also installed a bigger water tank with the same base dimensions. The height of the Benjamin's water tank is 81 m.
Question: What could be the height of the tank installed by Benjamin's friend?
Options: [{'A': 87}, {'B': 89}, {'C': 71}, {'D': 90}, {'E': 'None'}]
Result:
Question: What is the height of the water tank installed by Benjamin's friend?
Options: [{'A': 87}, {'B"
attribute_comparison,volume_and_height,Henry's house recently installed a rectangular water tank and his friends' house also installed a bigger water tank with the same base dimensions. The height of the Henry's water tank is 60 m.,Volume is directly proportional to height when base area is constant.,What could be the height of the tank installed by Henry's friend?,"[{'A': 68}, {'B': 60}, {'C': 53}, {'D': 62}]","[68, 62]","['A', 'D']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Henry's house recently installed a rectangular water tank and his friends' house also installed a bigger water tank with the same base dimensions. The height of the Henry's water tank is 60 m.
Question: What could be the height of the tank installed by Henry's friend?
Options: [{'A': 68}, {'B': 60}, {'C': 53}, {'D': 62}]
Result: Henry's house has a height of 68 m.
Question: What could be the height of the water tank installed by Henry's friend?
Options"
attribute_comparison,volume_and_height,"Jaxon's neighbour installed a swimming pool. So, Jaxon installed a smaller swimming pool as well with the same base area. The height of the Jaxon's neighbours swimming pool is 4 m.",Volume is directly proportional to height when base area is constant.,What could be the height of the swimming pool installed by Jaxon?,"[{'A': 5}, {'B': 8}, {'C': 0}, {'D': 7}]",[0],['C'],"Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Jaxon's neighbour installed a swimming pool. So, Jaxon installed a smaller swimming pool as well with the same base area. The height of the Jaxon's neighbours swimming pool is 4 m.
Question: What could be the height of the swimming pool installed by Jaxon?
Options: [{'A': 5}, {'B': 8}, {'C': 0}, {'D': 7}]
Result:
Jaxon's neighbour installed a swimming pool. So, Jaxon installed a smaller swimming pool as well with the same base area. The"
attribute_comparison,volume_and_height,"Henry's neighbour installed a swimming pool. So, Henry installed a smaller swimming pool as well with the same base area. The height of the Henry's neighbours swimming pool is 7 m.",Volume is directly proportional to height when base area is constant.,What could be the height of the swimming pool installed by Henry?,"[{'A': 5}, {'B': 9}, {'C': 4}, {'D': 3}]","[5, 4, 3]","['A', 'C', 'D']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Henry's neighbour installed a swimming pool. So, Henry installed a smaller swimming pool as well with the same base area. The height of the Henry's neighbours swimming pool is 7 m.
Question: What could be the height of the swimming pool installed by Henry?
Options: [{'A': 5}, {'B': 9}, {'C': 4}, {'D': 3}]
Result: Henry's neighbour installed a swimming pool. Henry installed a smaller swimming pool with the same base area. The height of the Henry's neighbours swimming pool is"
attribute_comparison,volume_and_base_area ,Jaxon and his neighbour fitted a water tank of same height. Jaxon's water tank is larger than his neighbours. The base area of Jaxon's water tank is 6 units.,Volume is directly proportional to base area when height is constant.,What could be the base area of the tank installed by Jaxon?,"[{'A': 10}, {'B': 2}, {'C': 7}, {'D': 4}]","[2, 4]","['B', 'D']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Jaxon and his neighbour fitted a water tank of same height. Jaxon's water tank is larger than his neighbours. The base area of Jaxon's water tank is 6 units.
Question: What could be the base area of the tank installed by Jaxon?
Options: [{'A': 10}, {'B': 2}, {'C': 7}, {'D': 4}]
Result: Jaxon's water tank is larger than his neighbours' water tank.
Question: What could be the base area of the tank installed by J"
attribute_comparison,volume_and_base_area ,Nolan and his neighbour fitted a water tank of same height. Nolan's water tank is larger than his neighbours. The base area of Nolan's water tank is 4 units.,Volume is directly proportional to base area when height is constant.,What could be the base area of the tank installed by Nolan?,"[{'A': 2}, {'B': 0}, {'C': 7}, {'D': 8}]","[2, 0]","['A', 'B']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Nolan and his neighbour fitted a water tank of same height. Nolan's water tank is larger than his neighbours. The base area of Nolan's water tank is 4 units.
Question: What could be the base area of the tank installed by Nolan?
Options: [{'A': 2}, {'B': 0}, {'C': 7}, {'D': 8}]
Result: Nolan's water tank is 4 units.
Question: What could be the base area of the tank installed by Nolan?
Options: [{'"
attribute_comparison,volume_and_base_area ,Finn and his friend fitted a swimming pool of same height. The base area of Finn's swimming pool is 7 units and is smaller than his friend.,Volume is directly proportional to base area when height is constant.,What could be the base area of the water tank installed by Finn?,"[{'A': 4}, {'B': 6}, {'C': 10}, {'D': 11}, {'E': 'None'}]","[10, 11]","['C', 'D']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Finn and his friend fitted a swimming pool of same height. The base area of Finn's swimming pool is 7 units and is smaller than his friend.
Question: What could be the base area of the water tank installed by Finn?
Options: [{'A': 4}, {'B': 6}, {'C': 10}, {'D': 11}, {'E': 'None'}]
Result: Finn's swimming pool is 7 units and his friend's swimming pool is 6 units.
Question: What could be the base area of the water tank"
attribute_comparison,volume_and_base_area ,Isaac and his friend fitted a swimming pool of same height. The base area of Isaac's swimming pool is 3 units and is smaller than his friend.,Volume is directly proportional to base area when height is constant.,What could be the base area of the water tank installed by Isaac?,"[{'A': 4}, {'B': 7}, {'C': 3}, {'D': 5}, {'E': 'None'}]","[4, 7, 5]","['A', 'B', 'D']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Isaac and his friend fitted a swimming pool of same height. The base area of Isaac's swimming pool is 3 units and is smaller than his friend.
Question: What could be the base area of the water tank installed by Isaac?
Options: [{'A': 4}, {'B': 7}, {'C': 3}, {'D': 5}, {'E': 'None'}]
Result:
Isaac and his friend fitted a swimming pool of same height. The base area of Isaac's swimming pool is 3 units and is smaller than his"
attribute_comparison,cup_and_water,Antonio wants to transfer 147 ml of juice from a bottle to a cup.,The volume of liquid a cup can hold can not be more than its capacity.,What could be the volume of the cup to be used by Antonio?,"[{'A': 130}, {'B': 135}, {'C': 125}, {'D': 160}, {'E': 'None'}]",[160],['D'],"Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Antonio wants to transfer 147 ml of juice from a bottle to a cup.
Question: What could be the volume of the cup to be used by Antonio?
Options: [{'A': 130}, {'B': 135}, {'C': 125}, {'D': 160}, {'E': 'None'}]
Result:
[{'A': 130}, {'B': 135}, {'C': 125}, {'D': 160}, {'E':"
attribute_comparison,cup_and_water,Jace bought a packet of juice containing 216 ml of juice. He wanted to transfer it to a cup.,The volume of liquid a cup can hold can not be more than its capacity.,What could be the volume of the cup to be used by Jace?,"[{'A': 215}, {'B': 195}, {'C': 230}, {'D': 200}, {'E': 'None'}]",[230],['C'],"Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Jace bought a packet of juice containing 216 ml of juice. He wanted to transfer it to a cup.
Question: What could be the volume of the cup to be used by Jace?
Options: [{'A': 215}, {'B': 195}, {'C': 230}, {'D': 200}, {'E': 'None'}]
Result: Jace bought a packet of juice containing 216 ml of juice. He wanted to transfer it to a cup.
Question: What could be the volume of"
attribute_comparison,weight,William and his friend recently went a fair. They went to a stall to weigh themselves. William who is heavier than his friend weighed 193 pounds.,Heavy person has more weight than a light person.,What could be the weight of his friend?,"[{'A': 194}, {'B': 196}, {'C': 193}, {'D': 189}]",[189],['D'],"Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: William and his friend recently went a fair. They went to a stall to weigh themselves. William who is heavier than his friend weighed 193 pounds.
Question: What could be the weight of his friend?
Options: [{'A': 194}, {'B': 196}, {'C': 193}, {'D': 189}]
Result: William's friend weighed 193 pounds.
Question: What could be the weight of his friend?
Options: [{'A': 194}, {"
attribute_comparison,weight,Jose and his friend recently went a fair. They went to a stall to weigh themselves. Jose who is heavier than his friend weighed 153 pounds.,Heavy person has more weight than a light person.,What could be the weight of his friend?,"[{'A': 157}, {'B': 154}, {'C': 149}, {'D': 152}, {'E': 'None'}]","[149, 152]","['C', 'D']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Jose and his friend recently went a fair. They went to a stall to weigh themselves. Jose who is heavier than his friend weighed 153 pounds.
Question: What could be the weight of his friend?
Options: [{'A': 157}, {'B': 154}, {'C': 149}, {'D': 152}, {'E': 'None'}]
Result:
Jose and his friend weighed 153 pounds.
Question: What could be the weight of his friend?
Options: [{'A': 157"
attribute_comparison,weight,Nolan is less heavier than his friend and is 164 pounds.,Light person has lesser weight than heavy person.,What could be the weight of his friend?,"[{'A': 164}, {'B': 168}, {'C': 161}, {'D': 163}]",[168],['B'],"Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Nolan is less heavier than his friend and is 164 pounds.
Question: What could be the weight of his friend?
Options: [{'A': 164}, {'B': 168}, {'C': 161}, {'D': 163}]
Result: Nolan is heavier than his friend.
Question: What could be the weight of his friend?
Options: [{'A': 164}, {"
attribute_comparison,weight,Abraham is less heavier than his friend and is 184 pounds.,Light person has lesser weight than heavy person.,What could be the weight of his friend?,"[{'A': 183}, {'B': 181}, {'C': 187}, {'D': 185}, {'E': 'None'}]","[187, 185]","['C', 'D']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Abraham is less heavier than his friend and is 184 pounds.
Question: What could be the weight of his friend?
Options: [{'A': 183}, {'B': 181}, {'C': 187}, {'D': 185}, {'E': 'None'}]
Result: Abraham is heavier than his friend.
Question: What could be the weight of his friend?
Options: [{'A': 183}, {"
attribute_comparison,winning_and_losing_team,The winning team scored 26 points in the match.,Winning team scores more than losing team.,How many points could have been scored by the losing team?,"[{'A': 23}, {'B': 29}, {'C': 25}, {'D': 26}, {'E': 'None'}]","[23, 25, 26]","['A', 'C', 'D']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: The winning team scored 26 points in the match.
Question: How many points could have been scored by the losing team?
Options: [{'A': 23}, {'B': 29}, {'C': 25}, {'D': 26}, {'E': 'None'}]
Result: The winning team scored 26 points in the match.
Question: How many points could have been scored by the losing team?
Options: [{"
attribute_comparison,winning_and_losing_team,"In the recent high school soccer game, the away team won the match and scored 22 points.",Winning team scores more than losing team.,How many points could have been scored by the losing team?,"[{'A': 20}, {'B': 25}, {'C': 19}, {'D': 17}]","[20, 19, 17]","['A', 'C', 'D']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: In the recent high school soccer game, the away team won the match and scored 22 points.
Question: How many points could have been scored by the losing team?
Options: [{'A': 20}, {'B': 25}, {'C': 19}, {'D': 17}]
Result: The winning team scored 22 points.
Question: How many points could have been scored by the losing team?
Options: [{'A':"
attribute_comparison,work_done ,Nolan and his friend were building a wall and both of them worked for 25 days. Their manager told that Nolan worked more in the time duration and was paid more. Nolan built the wall at the rate of 6 metre per day.,Work done is proportional to rate of work done when time is constant.,What could be the rate at which Nolan's friend constructed the wall?,"[{'A': 5}, {'B': 6}, {'C': 7}, {'D': 4}, {'E': 'None'}]","[5, 4]","['A', 'D']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Nolan and his friend were building a wall and both of them worked for 25 days. Their manager told that Nolan worked more in the time duration and was paid more. Nolan built the wall at the rate of 6 metre per day.
Question: What could be the rate at which Nolan's friend constructed the wall?
Options: [{'A': 5}, {'B': 6}, {'C': 7}, {'D': 4}, {'E': 'None'}]
Result: Nolan and his friend were paid $5,000 per day.
Question: What could be the rate at which Nolan's friend built the wall?"
attribute_comparison,work_done ,The project manager told that Maxwell worked more than his friend to complete the construction of the wall in the given time duration and thus was paid more. Maxwell built the wall at the rate of 7 metre per day.,Work done is proportional to rate of work done when time is constant.,What could be the rate at which Maxwell's friend constructed the wall?,"[{'A': 7}, {'B': 6}, {'C': 5}, {'D': 8}]","[6, 5]","['B', 'C']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: The project manager told that Maxwell worked more than his friend to complete the construction of the wall in the given time duration and thus was paid more. Maxwell built the wall at the rate of 7 metre per day.
Question: What could be the rate at which Maxwell's friend constructed the wall?
Options: [{'A': 7}, {'B': 6}, {'C': 5}, {'D': 8}]
Result: The project manager told that Maxwell worked more than his friend to complete the construction of the wall in the given time duration and thus was paid more. Maxwell"
attribute_comparison,car_capacity,"Parker bought a bus with a capacity of 60 people. Later, he bought a new bus with a higher capacity.",Bigger vehicles have more seating capacity.,What could be the seating capacity of the new bus?,"[{'A': 63}, {'B': 61}, {'C': 56}, {'D': 53}, {'E': 'None'}]","[63, 61]","['A', 'B']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Parker bought a bus with a capacity of 60 people. Later, he bought a new bus with a higher capacity.
Question: What could be the seating capacity of the new bus?
Options: [{'A': 63}, {'B': 61}, {'C': 56}, {'D': 53}, {'E': 'None'}]
Result:
Premise: Parker bought a new bus with a capacity of 60 people. Later, he bought a new bus with a higher capacity.
Question"
attribute_comparison,car_capacity,"Noah bought a bus with a capacity of 61 people. Later, he bought a new bus with a higher capacity.",Bigger vehicles have more seating capacity.,What could be the seating capacity of the new bus?,"[{'A': 58}, {'B': 56}, {'C': 66}, {'D': 64}]","[66, 64]","['C', 'D']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Noah bought a bus with a capacity of 61 people. Later, he bought a new bus with a higher capacity.
Question: What could be the seating capacity of the new bus?
Options: [{'A': 58}, {'B': 56}, {'C': 66}, {'D': 64}]
Result: Noah bought a bus with a capacity of 61 people. Later, he bought a new bus with a higher capacity.
Question: What could be the"
attribute_comparison,cooling_and_wind,"Judah has a wet towel and left it to dry. Judah lives in a windy place and the wind speed was high. That day, the towel dried at 35 minutes. The next day, he kept his towel to dry again when the wind speed was significantly lower.",Higher speed of wind will help in better evaporation.,What could be the drying time of the towel ?,"[{'A': 42}, {'B': 26}, {'C': 29}, {'D': 43}, {'E': 'None'}]","[42, 43]","['A', 'D']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Judah has a wet towel and left it to dry. Judah lives in a windy place and the wind speed was high. That day, the towel dried at 35 minutes. The next day, he kept his towel to dry again when the wind speed was significantly lower.
Question: What could be the drying time of the towel?
Options: [{'A': 42}, {'B': 26}, {'C': 29}, {'D': 43}, {'E': 'None'}]
Result:
Question: What is the drying time of the towel?
Options: [{'A': 42}, {'B': 26}, {'"
